망설이다가||T.Y||R&B||594
사랑에 빠지고 싶다||케이티 김||R&B||157
거리||고유 (GO.U)||R&B||855
이젠 (With 구윤회 &amp; 소울서밋)||성낙원||R&B||618
Casual (With Soulone)||스테이튠 (Stay Tune)||R&B||358
Feel So Alright Babe||리듬&amp;브레드 (Rhythm&amp;Bread)||R&B||141
사진을 찍는다||애플라운지||R&B||747
Baby Rose||마이큐 (MY Q)||R&B||608
인형이 말해||원데이 (One Day)||R&B||265
격 떨어지게||리누 (Lee-Nu)||R&B||965
So Close (With. ROOK)||Ragoon||R&B||406
First Feeling||O.C||R&B||288
Shadow Game||Young Man X Tikkit||R&B||789
Hey Jude (Feat. Sleeq)||신지수||R&B||834
빛 (The Light)||디아크||R&B||445
미스매치 (Feat. VASCO)||신보라||R&B||382
새 삼 (Prod By T.Y)||Gun.H||R&B||802
조만간 봐요 (Feat. BSK &amp; 개코)||프라이머리(Primary)||R&B||532
알아줘||RETA (레타)||R&B||530
전화기를 보게 돼 (Feat. 니화)||테이커스 (Takers)||R&B||606
Superstar||Nussy (누씨)||R&B||257
잊었니||김연지||R&B||45
Cherry Blossom||키아나 (Kiana)||R&B||25
고백송||더 레이 (The Ray)||R&B||134
Think About Us||Genneo||R&B||327
꿈||김재원김재원||R&B||253
바람피기 좋은 날 (Feat. Woney)||MJ (써니사이드) &amp; 이아람 (자람프로젝트)||R&B||797
Kiss N Make Up (Feat. 나들이)||올빼미 (Owl)||R&B||548
Hopeless Love||박지민||R&B||94
여자가 운다||AG||R&B||749
AHH OOP! (아훕!)||마마무 &amp; 에스나 (eSNa)||R&B||689
Same Thing (Feat. Riko)||호재||R&B||211
Maria||민제 (Minje)||R&B||779
같은||Urban Chic||R&B||27
Lovely (With. Rook)||Ryan||R&B||278
이별과 이별하다 (Feat. 칸토 of 트로이)||프리티 브라운||R&B||120
니 생각뿐 (Feat. 개리)||영준 (브라운아이드소울)||R&B||95
빠져||지어반 (홍혁수 &amp; 나경원) &amp; 트리키||R&B||511
Go Back To Me (Feat. 이죠지 &amp; 구슬)||지네스 (GNess)||R&B||937
Then (Korean Ver.) (Feat. 채륜 &amp; Verdice)||Y||R&B||892
Baby Baby||린 (LYn)||R&B||724
반할텐데||파이어스 (PIUS)||R&B||164
Cause I Need You (With 장문)||장재벌과 계열사||R&B||873
LOVER||앙리||R&B||698
씻겨줘||VIO (비오)||R&B||108
#BBD (Beautiful Bad Day) (Feat. 버벌진트)||장혜진||R&B||687
You Are||리듬&amp;브레드 (Rhythm&amp;Bread)||R&B||788
Bawling||프라이머리 &amp; 오혁||R&B||629
꽉 안아줄래||지환 (투빅)||R&B||715
새빨간||테인 (Ta'en)||R&B||662
뒤돌아봐줘 (Feat. Jani)||db||R&B||45
연애의 법칙 (Feat. Lina)||쿤요||R&B||214
IM WITHOUT YOU (Feat. 채은)||시우||R&B||681
무중력||Zion.T||R&B||332
로맨틱, 성공적 (The Romantic) (Feat. G.Tiger)||제이큐 (JQ)||R&B||704
song||gok (곡)||R&B||507
Wifey (Feat. MC몽)||NS Yoon-G||R&B||285
바래요 (Feat. 유현)||어반랩소디||R&B||97
Free Hug||썸즈업 (Thumbs Up)||R&B||643
욕이나올줄알았어 (With HooNia)||드라마틱스 (Dramatics)||R&B||503
WE CAN LUV (Feat. ODEE)||VERRY||R&B||991
어디야 (Feat. Peal Kim)||캐리 (Carry)||R&B||213
Call Me Back||노마 (NOMA)||R&B||19
나도 여자예요||민아 (걸스데이)||R&B||366
One Last Cry||박윤하||R&B||929
아침 점심 저녁 (With 별들의전쟁 &amp; 마부스)||용감한형제||R&B||651
Night Light||Ayna &amp; 딥쏠 (Deeepsol)||R&B||695
이벤트 (Event)||빅디디 (BigDD)||R&B||375
잠깐만 왔다가||은서 (Eunseo)||R&B||523
You (First Glance)||D'Autline (디아웃라인)||R&B||524
Thank You (Feat. I Yen)||센치민||R&B||909
너 아냐?||Clay||R&B||281
멀어진다||주보라||R&B||663
아무도 모르게||페이드 (FADE)||R&B||5
Lost Without You (Feat. Won.J)||언락 (UNLOCK)||R&B||366
Can't Imagine (Feat. GB Soul)||시옷 (Siot)||R&B||235
Good Boi (Feat. Mackoy)||RETA (레타)||R&B||230
노처녀 다이어리||미즈브릿지||R&B||217
Unforgettable Part.1||멜로디브레드 (Melody Bread)||R&B||171
Drowsy Daytime||bruederschaft (브뤼더샤프트)||R&B||334
Come Back Home||에스더 김||R&B||23
고백하는거야||김보경||R&B||121
Finger (Feat. 타래)||마지연||R&B||455
우린 알아||양다일 &amp; 정키||R&B||307
내게 기대 (Feat. Bllim)||Rideman||R&B||133
말해줘 (Feat. Max Kim)||지민(Z.min)||R&B||50
선명해 (Feat. 라건)||비버 (Beaver)||R&B||367
언제 사람 될래 (부제: 아가씨와 건달들)||벤||R&B||871
To You||허니비 (Honey Bee)||R&B||580
여자로보여||후니아 (HooNia)||R&B||160
내가 미쳤었나봐 (Feat. 김아무게)||케이퀀 (Kquan)||R&B||120
S대는 갔을텐데||Anda||R&B||785
I Tried||김새한길||R&B||603
가까이 (Feat. Diffel)||Mezia (메지아)||R&B||746
Sucker||Newbrick||R&B||105
몰래 나와 (Feat. 택우 &amp; Molly.D)||Sumsher (숨셔)||R&B||698
하나 둘 셋||성준||R&B||344
Two In My Life (세상에서 내가 제일 잘쓴글)||이비오||R&B||42
어쩌다가 (Acoustic Ver.)||몰리디 (Molly.D) &amp; 제나 (Xena)||R&B||729
One Way (Feat. 배치기)||AG||R&B||487
WAKE UP (Feat. K.SHIN)||SAM||R&B||774
너만 봐 (Feat. The Channels)||유지 (베스티)||R&B||892
왜 (Why)||제이플라||R&B||491
Yes I Do||알맹||R&B||878
머무는곳||리슨 (Listen)||R&B||633
새벽공기||나아람||R&B||393
뒤숭숭해||LAYBACKSOUND (레이백사운드)||R&B||994
옛사랑||윤민수 (Vibe)||R&B||801
Love song||So. Kim||R&B||835
말하지 못했어 (Feat. Steve of 업타운)||업타운 보이스 (Uptown Voice)||R&B||442
오늘같은날 (Feat. 장중혁)||Pearl.K Planet||R&B||56
Tell Me Why||니아(Nieah)||R&B||110
FIRST MOON||제이파크||R&B||266
NINANO||Klang &amp; Greg||R&B||898
Rainy Day||원데이 (One Day)||R&B||804
Kiss||휘성 &amp; 에일리 (Ailee)||R&B||21
기회를 줘 (With 김지석)||문사운드||R&B||148
너만 먹어 (Feat. 수하)||여우들||R&B||974
지쳐가||림지 (LimJi)||R&B||661
난 너를 원해 (Feat. 제코 of LOOSEBELT)||클락 (Clock)||R&B||843
I Don't Care (Feat. 혜린)||한연경||R&B||175
다시 만나자 (Feat. 영준 of 브라운아이드소울 &amp; 박용인 of 어반자카파)||유니크노트 (Uniqnote)||R&B||300
Goodbye||파이어스 (PIUS)||R&B||419
Mature||Doogie &amp; Tiga Crown||R&B||369
바보라서||유제이 (U-Jay)||R&B||441
줄래? (Feat. 유현지)||차추||R&B||66
Forget You||디어 (d.ear)||R&B||199
어차피 한번은 아파야 해||유성은||R&B||596
너의 시간 (With 남예지)||비탈리 프로젝트 (Vitali Project)||R&B||784
Afraid||조하니||R&B||560
Just Wrong (Feat. Mackoy)||RETA (레타)||R&B||924
사랑은 미친짓 (Feat. 칸토 of 트로이)||15&amp; (박지민, 백예린)||R&B||273
Plz comeback||쓰백 (Sbeck)||R&B||524
보고싶은 날에||愛-Say||R&B||423
63빌딩||40 (포티)||R&B||102
살아||BUMZU||R&B||156
Angel 2 Me (Duet. Jeff Bernat)||맥케이 (McKay)||R&B||753
You Know, I Know||박찬영||R&B||924
Feel As On Fire||MsK (엠에스케이)||R&B||119
비슷해 (Feat. Chancey The Glow)||PARCO (파르코)||R&B||729
같은 시간 속의 너||나얼||R&B||267
밤새도록 하고 싶은 말들 (Feat. 앤씨아 (NC.A))||원써겐 (1sagain)||R&B||633
달달한 연애||디얼 (DEAR)||R&B||959
Swing In The Bedroom||Bedroom||R&B||608
Red Carpet (Feat. 나경원 of 지어반)||트리키 (TRICKY)||R&B||931
멀리서만 봐요 (Feat. Diffel)||희연||R&B||901
떠나||잰보 (ZENBO)||R&B||244
널 너무||온 (Own)||R&B||788
그냥 (Just)||Zion.T &amp; Crush||R&B||808
탓탓탓 (Feat. 스윙스)||홍단아||R&B||688
SUMSORI||NUZ (누즈)||R&B||764
That's A Good Point||황현준||R&B||377
이끌린대로 (Feat. Simahoy of Bad Joyscoutt)||KOHO||R&B||622
파토스 (당신의사랑)||정준일 (Sol)||R&B||413
JOY To The World||조이 (JOY)||R&B||199
오늘도||미스티 멜로우 (Misty Mellow)||R&B||521
Always Be Mine (Feat. 김은지 of 406호 프로젝트)||로만티코 (Romantico)||R&B||214
집착 (Feat. Urban Boo)||제스터 (Jester)||R&B||635
그리움||아이 이어||R&B||586
Your Love (Feat. The Quiett)||ELO||R&B||737
겨울, 또다시||문명진||R&B||505
It's Not Over||희수||R&B||617
Good Morning||비욘드 (BEYOND)||R&B||174
아는 오빠 얘기 (Feat. 최나영 &amp; Bonnie)||8390 프로젝트||R&B||991
좋아 (JOA)||길구봉구||R&B||60
Broken||세이 (Sei)||R&B||2
FADE UP||페이드 (FADE)||R&B||704
스르륵 (Feat. 조인)||제이멜로우 (J Mellow)||R&B||461
그만해||쥬아나 (Juana)||R&B||814
You (Acoustic Ver.)||G.Soul||R&B||145
오래된 사진 (아름다운 날들 Part.2) (Feat. 딥플로우)||장혜진||R&B||852
Lady Sunday||JayBon (제이본)||R&B||72
Knock, Knock, Knock (Knock Down)||키아나 (Kiana)||R&B||664
먼지처럼 남았어||달달한놈||R&B||865
예쁜줄 몰랐어||영호||R&B||474
내맘에 놀러와||원데이 (One Day)||R&B||579
그린라이트 (Green Light)||라디 &amp; 주비 (써니힐)||R&B||615
착각||호재||R&B||784
WITHU||Grizzly||R&B||584
OH||Dawg'loo (더글루)||R&B||180
숨바꼭질||LINE||R&B||938
Hug Me Just One Time||크리시베어 (KRR$YBE△R)||R&B||692
Stay With Me (Feat. 강민희 &amp; Evo)||2LSON(투엘슨)||R&B||477
Found Love (Feat. Mezia)||Diffel (디플)||R&B||398
In My Head (Feat. 조민규)||김홍래||R&B||287
랄랄라||지지베스트 (ZZBEst)||R&B||829
느낌이 와 (Feat. 리퀴드)||오병길||R&B||207
잘 될거란 말 (Empty Words)||엠준 (M.Joon)||R&B||214
헤어졌잖아 (Feat. 이모클루)||나아람||R&B||85
Special||리코 (Rico)||R&B||339
잘가요 Mr.Kim (With LE of EXID)||알리 (ALi)||R&B||737
간다||소울딕션||R&B||271
어쩌다가||몰리디 (Molly.D) &amp; 제나 (Xena)||R&B||548
신기루 (Mirage)||Lincoln||R&B||629
내꺼||Oskar||R&B||407
Ready (Feat. 차메인)||최초이||R&B||300
Listen Now||RETA (레타)||R&B||604
Favorite Girl (Feat. UNUSUAL)||크리시베어 (KRR$YBE△R)||R&B||833
안생겨 (With 배병훈 &amp; 허재경)||비앰 (BM)||R&B||23
그 겨울||박정현||R&B||762
Brown Hair||파이어스 (PIUS)||R&B||629
1.2.3||B.K &amp; 갈색머리||R&B||76
Hollywood Sky (Feat. 경다솜 &amp; 정치왕)||지훈아울즈 프로젝트 Ⅲ||R&B||795
Winter, Rainy Day||오수민||R&B||135
Fantasy2||Mana (마나)||R&B||342
괜찮니 (Feat. Devicehoon &amp; ABEL)||베니킴 (Benny Kim)||R&B||813
자꾸 난||택군 (Taekgoon)||R&B||545
Island||Jungmin||R&B||182
Fade Away||윤솔||R&B||442
Fantasy (With 이라온)||마크툽 (Maktub)||R&B||29
EVERYTHING||Brand Newjiq (브랜뉴직)||R&B||101
Little Things||LAYBACKSOUND (레이백사운드)||R&B||2
Long Coat (Feat. Chancey The Glow)||현우 (Hyun Woo)||R&B||551
스웨터||태완 (Taewan)||R&B||760
가슴이 말한 고백||MJ (써니사이드) &amp; 리틀에스||R&B||563
집에 가는 길||Willow Keep Shining||R&B||670
잠깐이면 돼 (Feat. Jeeban &amp; Tino)||공하림||R&B||833
LALALA (Feat. 일리닛)||Celma (셀마)||R&B||949
Happy Birthday||키아나 (Kiana)||R&B||149
이구역의 미친년||신희진||R&B||777
걔 성격 몰라?||투빅||R&B||183
Victoria||유리 (Yuri)||R&B||402
Just Dance||피봇 (Pivot)||R&B||702
Still Loving You (Feat. 박수민)||RONY||R&B||263
눈이 오는 날엔 (Feat. 딘딘)||NS Yoon-G||R&B||284
끝 (Feat. 조현아 &amp; 기리보이)||2LSON(투엘슨)||R&B||227
Falling Snow||팔랑귀사운드||R&B||512
BnW (Feat. 태동)||Henmi||R&B||489
이 겨울, 너에게 (Happy Birthday)||옐로우페이퍼||R&B||886
우산이 돼줄게||투머치 (2MUCH)||R&B||915
Take On Me||앙리||R&B||2
애태워 (Remix)||라떼 (Latte)||R&B||651
스르륵 (Smooth) (Feat. 세리)||아우라 (AOORA)||R&B||639
I Love You||보니 (Boni)||R&B||975
LOV.E||조현희||R&B||34
Call Me Now||윤현준 (Yun Hyun Jun)||R&B||253
나홀로 집에||지어반||R&B||432
러브송||정민호||R&B||797
28.5 (Feat. 정인)||BUMZU||R&B||993
사랑 그리고 하나 (With 이건율 &amp; 김 꽃 &amp; 강마음)||김명기||R&B||557
Want You Back||다비 (DAVII)||R&B||723
무엇을 도와 드릴까요||우모자 (Umoja)||R&B||275
너로 가득한||미2남||R&B||594
그대와 크리스마스||타코앤제이형 &amp; 임동현 &amp; 지어반 &amp; 슬로 &amp; 조영현||R&B||641
선물||크라운 (CROWN)||R&B||546
더딘 (Feat. 호재)||박수||R&B||554
아무일 없었다는 듯||휘성 &amp; 알리||R&B||329
혼잣말||브라운시티 (Brown City)||R&B||925
너는 잘지내니 (Feat. Diffel)||희연||R&B||940
LET U GO (Radio Edit)||몹씨 (MobCi)||R&B||141
할머니 (Korean Ver.) (Feat. 프로젝트 일 포스티노)||일 포스티노||R&B||803
우린 끝났어||사필성||R&B||809
Silent Night||페이드 (FADE)||R&B||360
5 Days||레거시 (Legacy)||R&B||569
Give Love On Christmas Day||파이어스 (PIUS)||R&B||767
예쁜여자||카더가든||R&B||376
말을 못한채 (Feat. illinit)||RuBic||R&B||198
갇혀 (Feat. 몰리디)||어반 헤르츠 (Urban Hz)||R&B||701
소울치킨 (Feat. 유세윤 of UV)||장원기||R&B||524
U (It's Over)||케이준 (K Jun)||R&B||939
Finale||소진 &amp; Dok2||R&B||960
PARTY (Feat. Young Lion)||New Day||R&B||787
궂은 비||최준영||R&B||523
Coming (Feat. JMY With LIMO)||디제이 마토 (DJ Mato)||R&B||595
Don't Make Me Cry||일라 (illa)||R&B||760
Always Alright (Feat. 40 &amp; Jin)||파이어스 (PIUS)||R&B||354
불면증 (Feat. 반광옥 &amp; 도형 (비욘드))||마크툽 (Maktub)||R&B||383
Bright City Light (Feat. 강산여울)||허재혁||R&B||824
Void||김신일||R&B||758
날 안아줘||40 (포티)||R&B||86
울어줄게||리암 (LIAM)||R&B||291
Push||보니 (Boni)||R&B||628
247 (Feat. AMJ)||소울사이어티 (Soulciety)||R&B||879
My First Holiday||Grace||R&B||894
처음으로 (New Day)||신지수 &amp; 김필||R&B||687
Don't Know How (Feat. Kaicy)||퉁가 퉁가 (Toonga Toonga)||R&B||656
Blue Rose (Feat. 희재)||네버엔드 (NeverEnd)||R&B||652
솜사탕||Fine Thank U||R&B||482
I Know||레고 (R.ego)||R&B||466
아버지 뒷모습||지 타이거 (G.Tiger)||R&B||242
Lullaby||비욘드 (BEYOND)||R&B||290
Baby, It's Alright.||빅디디 (BigDD)||R&B||878
Bittersweet (투썸 플레이스 광고 삽입곡)||빅타임 (BigTime)||R&B||392
Piano Man||마마무||R&B||332
FANTASY (Feat. Almond)||Cushion||R&B||198
지워 (Feat. 아이언)||효린 &amp; 주영||R&B||519
Baby I Love You||임세준||R&B||346
Love, Fall (Feat. 정영윤 &amp; 전진주)||BNW||R&B||814
느껴지지 않아||쿠거 (Cougar)||R&B||933
Love Song||노엘(NoeL)||R&B||713
Runaway||링고제이 (Ringojay)||R&B||48
Real Love||밀크티||R&B||848
From My Heart||서프라이즈 (5urprise)||R&B||280
Telephone (Feat. BODDAH)||지울 (JiwL)||R&B||505
엄마친구 딸||페코||R&B||358
Oh!||씨소울 (See_Soul)||R&B||438
Coming Home (Feat. Carla Waye)||P.R||R&B||494
그대 내 품에||문명진||R&B||244
Ex-cuse-Me||JC||R&B||878
She (Feat. 렉스디)||오수민||R&B||595
품||정영은||R&B||978
그냥 꺼져 (Feat. 재환)||잰보 (ZENBO)||R&B||443
날 설레게 하는 이 하나 없네||성준||R&B||584
I Know It||태현 (TAEHYUN)||R&B||176
커졌다 작아졌다||아우라 (AOORA)||R&B||599
첫눈예보 (Feat. 제이켠)||나비 (Navi)||R&B||823
펑펑||알리 (ALi)||R&B||391
어쩌면 좋아 (What Shuld I Do)||갓퍼스트 (GOD FIRST)||R&B||625
Sweet Heart||키아나 (Kiana)||R&B||626
뻔하게 슬픈 이별 (Feat. 김수진)||안울림||R&B||810
Adore (Feat. Issac Squab)||G.Clef||R&B||134
나는 달라 (Feat. BOBBY)||HI SUHYUN||R&B||666
우린 문제 없어 (I'm Sorry)||틴 탑 (Teen Top)||R&B||787
나의노래||김명기||R&B||130
너나잘하세요||엄재||R&B||199
론리니스 (Lonliness)||팍시 (Paxy)||R&B||200
머릿결 (Feat. J-Man)||아토 (ATO)||R&B||272
히로인 (Feat. Jay Parrot)||라치 (Latch)||R&B||545
매일매일 (Feat. J.Brown of Brown City)||로만티코 (Romantico)||R&B||135
Song Of You (Feat. 이화원)||마음공유기||R&B||510
Make It Official (Feat. Crucial Star)||Jeff Bernat &amp; SCARY'P||R&B||581
너의 곁에서 (By Your Side)||샛별 (Satbyeol)||R&B||245
Cry||제이킨 (J-KEEN)||R&B||948
들어왔다 갈래||투스키 (2ski)||R&B||200
여자친구 (Feat. 바비킴 &amp; 정엽 (Chorus))||유니크노트 (Uniqnote)||R&B||19
Half Love||제이씨 (JC)||R&B||883
Smart Luv||안울림||R&B||389
둘이서 (Feat. 모니카 of 배드키즈 &amp; 안나)||이다빈||R&B||149
TUB||NUZ (누즈)||R&B||272
All That I Can Say||Various Artists||R&B||716
Feel So Good||지어반||R&B||517
You And I (Feat. XenomiX)||마크툽 (Maktub)||R&B||193
달의 시간 (Feat. 김희진)||Draw||R&B||961
SOFA||CRUSH (크러쉬)||R&B||920
노래는 거짓말을 못해요||알리 (ALi)||R&B||970
Love &amp; Desire (Feat. 신민성)||펠라스 (Fellas)||R&B||144
오늘같은 날 (For The Night)||애즈 원 (As One)||R&B||260
연애의 시작||소울스타 (Soulstar)||R&B||641
Funky Music (Feat. 오석원)||고현해||R&B||902
취해||더 스윗 (The Suite)||R&B||239
달빛 아래 그대||안울림||R&B||701
슬픔을 참는 세 가지 방법 (Feat. 딘딘)||혜령||R&B||22
Crazy For You (Feat. PDAY)||모닌(MONIN)||R&B||303
거리에서 (Feat. 문명진)||2LSON(투엘슨)||R&B||90
사랑한다 말하는 건 (Clubsoul Ver.)||클럽소울 (Club Soul)||R&B||44
Love Me||구현||R&B||10
ICE CREAM PHONE CALL||리암 (LIAM)||R&B||436
Fall In Love||소울 앤 더 시티 (Soul &amp; The City)||R&B||754
5 Minutes||리플리 (Ripply)||R&B||657
MOVE IT (Feat. J;KEY)||진태||R&B||472
Rule||Ryan||R&B||513
내 얘긴 안해? (Feat. San E)||강민희||R&B||564
바람||지오디 (god)||R&B||218
가을로||스테이튠 (Stay Tune)||R&B||808
Funky Broadway Part 1||Dyke &amp; The Blazers||R&B||270
달아요 (Brand New Mix) (Feat. 버벌진트)||박정현||R&B||981
Phone in Love (폰인러브)||알맹||R&B||640
따라갈께 (Follow)||올빼미 (Owl)||R&B||977
움직임||New Day||R&B||69
12시 30분||비스트 (Beast)||R&B||826
아무말도||이승혁||R&B||64
YOU||마일노 (Milno)||R&B||645
그래..||세하 (Seha)||R&B||256
Finally Good-Bye (Feat. 한해 of PHANTOM)||김명주||R&B||902
이별ing (Feat. 더블제이)||소혜||R&B||424
MYF||션케이 (Sean.K)||R&B||910
생각나 (Feat. Zion.T)||서인영||R&B||17
슬퍼보여||더베스트 (TheBest)||R&B||209
Rose||펠라스 (Fellas)||R&B||586
해줄게||미스티 멜로우 (Misty Mellow)||R&B||903
Another Day||오석||R&B||663
Closer (Feat. Healer)||버저비터 (Buzzer beater)||R&B||649
Endless Love||Various Artists||R&B||278
아이 같았어 (Feat. Still PM)||호재||R&B||428
Be Natural (Feat. SR14B 'TAEYONG (태용)')||Red Velvet (레드벨벳)||R&B||333
Please||지혜인||R&B||381
장난 반 진담 반 (Feat. MATO)||신여울||R&B||99
Look Around (Feat. 심스 Of M.I.B)||로이도 (Roydo)||R&B||658
오늘밤||김명기||R&B||364
LUST (Feat. Hoody)||브릭스 (Briks)||R&B||734
흉터 (Feat. 스트링거 &amp; Binny.B)||Morello||R&B||685
뚜루뚭 (Feat. Real One)||환성 (Hwan Seong)||R&B||835
나에서 너||카모 (Kamo)||R&B||184
예뻐서 그래||플리지 (PLZY)||R&B||927
Sunglass||가다||R&B||699
친구로 남아줄게||휘성 &amp; 긱스||R&B||890
가을이 불어온다||주보라||R&B||428
재채기||쓰백 (Sbeck)||R&B||652
I'm RuBic (Feat. Rbii)||RuBic||R&B||721
미묘해 (Feat. 택우 &amp; PDAY)||Sumsher (숨셔)||R&B||818
Gaverly Hills (Feat. Ishard)||션케이 (Sean.K)||R&B||129
딱해 (Feat. Hip Job)||가비엔제이 (Gavy NJ)||R&B||945
미완성||명콤비 트윈즈 &amp; 그렉||R&B||227
The Trench||김신일||R&B||725
Better Tomorrow||자체휴강||R&B||252
틈||소유 &amp; 권순일 (어반자카파) &amp; 박용인 (어반자카파)||R&B||703
매력에 취해||소울스타 (Soulstar)||R&B||818
Make A Love||캐리 (Carry)||R&B||442
Fetish (Feat. KittiB &amp; Livii)||민제 (Minje)||R&B||544
그대 곁에 내가 (Feat. 해솔)||제이엠엠 (JMM)||R&B||587
매일 너를 생각해 (Feat. Zoo-G)||Zen (젠)||R&B||572
여전히 난 너를 (Feat. 동원 &amp; 블리 &amp; Goho)||메이닛 (Maynet)||R&B||710
네가 달아난 시간||Yenn||R&B||666
My Girl||Various Artists||R&B||59
Sexual Healing||Various Artists||R&B||876
양화대교||Zion.T||R&B||28
잠깐 만나 (Feat. 한해 of 팬텀)||박정현||R&B||819
감싸줘 (Feat. 쟈코비)||박수민||R&B||750
A Change Is Gonna Come||Various Artists||R&B||405
Out You (Feat. 폴림)||에이톤 (Eightone)||R&B||389
널 데려 갈 사람||최경훈 &amp; 김명진||R&B||659
TAKE IT SLOW||크리시베어 (KRR$YBE△R)||R&B||430
앞에설게 (Don't B Afraid)||BLK||R&B||955
말해서 뭐해||태완 (Taewan)||R&B||298
Get Out||성화진||R&B||86
Today||트러스트 (Trust)||R&B||349
Love Is Key||Calvin Offstreet (캘빈 오프스트릿)||R&B||695
Woo Baby||샛별 (Satbyeol)||R&B||668
DAY BY DAY||선규 (SUNKYU)||R&B||632
6시 9분||남영주||R&B||870
막상||케이퀀 &amp; 성준||R&B||21
Love Love Love (Feat.구윤회 &amp; 이라온)||마크툽 (Maktub)||R&B||402
Your Name||고아라||R&B||544
습관||플라이 투 더 스카이 (Fly To The Sky)||R&B||863
U||존 박||R&B||611
기다려||TEAM B||R&B||739
벌써 가을이구나 (Feat. 양은선)||로만티코 (Romantico)||R&B||353
Holic||김재석 (원티드)||R&B||550
사랑은 둘이서 해놓고 이별은 왜 혼자 하나요||노정은||R&B||458
너없는 하루||제이레이스 (Jrace)||R&B||733
Strawberry Kiss (Feat. Tikkit)||The Best (더베스트)||R&B||643
No Scrubs||Various Artists||R&B||103
어떻게 (How)||러브벅(Luv Bug)||R&B||640
한번 더 해요 (Feat. Jouet)||아우라 (AOORA)||R&B||549
Beautiful||Brand Newjiq (브랜뉴직)||R&B||9
달세뇨 (D.S) (Feat. 언피)||Grizzly||R&B||567
부르고 불러봐도 (Feat. VENTI)||레거시 (Legacy)||R&B||326
Same something (feat.E-Khan of M.B.A)||개씨 (Get.C)||R&B||621
달라 (Feat. 쟈코비)||포튠 (Four Tune)||R&B||671
I'm Fallin'||전근화||R&B||386
은행||Puer Kim(퓨어킴)||R&B||46
곡덩이Baby||후레군||R&B||82
Luv Vibe (Feat. 스윙스)||크라이베이비||R&B||29
자전거||정인 &amp; 개리||R&B||95
어떤 사이 (Feat. TAN)||윤솔||R&B||594
끝을||히카 (Heeca)||R&B||325
거짓말이야 (Feat. 미노 of 프리스타일)||유리 (Yuri)||R&B||532
Morning Star||인콤마 (INCOMMA)||R&B||559
달달||헬로제이 (Hello.J)||R&B||986
착한아이 (Feat. 빈하늘)||에이비 (AB)||R&B||955
Golden Eye||Various Artists||R&B||569
캔커피||매튜 (MATTHEW)||R&B||453
You Turn Me On||션케이 (Sean.K)||R&B||805
예뻐 (Feat. 수다쟁이)||캐리 (Carry)||R&B||920
그 손 잡고싶어 (Feat. 재환)||플래너스 (Planners)||R&B||746
Campfire||KOHO||R&B||567
Just Play (Unit. InTheGirls)||인더소울||R&B||907
Green Light||알인 (R.in)||R&B||73
흔한 여자||반하나||R&B||845
무릎 꿇을께 (Feat. 타래 &amp; 안수 of 브로큰 발렌타인)||Holler J||R&B||908
얼마짜리 사랑 (Feat. 제시 of 럭키제이)||휘성 &amp; 범키||R&B||906
Body Clock||키아나 (Kiana)||R&B||979
너일까봐||김수빈||R&B||950
니가 그리운 밤||제다이 (JEDIII)||R&B||502
일찍들어가 (Feat. 김민진)||신기남||R&B||60
Baby Baby (Feat. 유다은 &amp; 권우상)||박지원||R&B||362
C'mon||Alice Vicious||R&B||702
All Of Me||Various Artists||R&B||269
Body Talk||제나||R&B||218
똥파리 (Feat. 재환 &amp; 성환 of Planners)||제이오션 (9초)||R&B||162
Puple Night||피냅트||R&B||454
10년째 연애중 (Feat. 이국주)||김여운||R&B||325
BABY BABY||제이블럭 (J-Block)||R&B||223
한번만 더 (Feat. 어형조 of JUSTCRICKET &amp; 선율 of UNIBLEND &amp; CAYA)||인더소울||R&B||823
알로하 Love||스윙비 (swingB)||R&B||85
Sumthin'||윤승헌||R&B||599
You One Know (Feat. BBAK &amp; Ishard)||션케이 (Sean.K)||R&B||762
Be My Lady (Feat. J.Hoon)||쉐프제임스||R&B||108
Addiction (Original Ver.)||테이스티 (TASTY)||R&B||615
When I'm With You (Feat. 정진우)||소울사이어티 (Soulciety)||R&B||706
Extra Girls||플래너스 (Planners)||R&B||997
Far Away (Feat. 홍창희)||서재민||R&B||407
나였으면 좋겠어||DK(디셈버)||R&B||335
Baby Oh Baby||Hoody (후디)||R&B||605
유후 (YooHoo)||영삼||R&B||412
Always (With 박정현)||돈 스파이크||R&B||247
6 to 9 (Feat. 로꼬)||카더가든||R&B||80
멀어져 (Feat. 레이백)||디알로 (Diallo)||R&B||675
Baby Baby Baby (Feat. 유병준 &amp; 최민재 &amp; 장광현 &amp; 멧돼지)||크리스.케이 (Chris.K)||R&B||256
뒤돌아서 (Stay With Me)||올빼미 (Owl)||R&B||483
가까이서보니 미인이네 (Feat. 우탄)||화요비||R&B||446
SUPER MOON||자이누 경||R&B||529
호텔로비 (Feat. 유세윤) (Clean Ver.)||제이디 (JD)||R&B||610
Get Me High||랑 (RANG)||R&B||410
Amel Bent - A Trop T'aimer||Various Artists||R&B||175
Adele - Best For Last||Various Artists||R&B||11
이 도시의 여름||김우주||R&B||612
누나 어쩔래 (Feat. T.G)||후송 (Who Song)||R&B||884
너무보고싶어||디타임 (DeeTime)||R&B||721
아무것도 모르는 나...||Buzzer Beater||R&B||593
굿모닝 (Feat. 버벌진트)||태완 (Taewan)||R&B||599
